"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,5,"45,276","0","227,041","0","0","0","188","0","0","0","3,640","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,6,"46,593","0","217,476","0","0","0","88","0","0","0","2,504","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,7,"63,924","0","316,224","0","0","0","56","0","0","0","4,988","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,8,"38,451","0","176,266","0","0","0","48","0","0","0","1,824","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,9,"39,186","0","212,665","0","0","0","112","0","0","0","4,548","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,10,"38,337","0","286,837","0","0","0","192","0","0","0","10,932","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,11,"32,960","0","155,984","0","0","0","308","0","0","0","1,704","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,12,"43,963","0","201,052","0","0","0","324","0","0","0","1,776","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,1,"58,478","0","270,776","0","0","0","368","0","0","0","2,704","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,2,"47,583","0","216,012","0","0","0","344","0","0","0","1,796","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,3,"63,844","0","306,640","0","0","0","540","0","0","0","3,732","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,4,"52,367","0","260,924","0","0","0","412","0","0","0","3,876","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,5,"55,213","0","285,988","0","0","0","304","0","0","0","5,124","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,6,"42,573","0","208,836","0","0","0","260","0","0","0","2,952","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,7,"60,472","0","280,336","0","0","0","64","0","0","0","3,140","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,8,"41,571","0","198,204","0","0","0","52","0","0","0","2,608","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,9,"45,275","0","224,156","0","0","0","100","0","0","0","3,488","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,10,"39,463","0","276,076","0","0","0","164","0","0","0","9,688","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,11,"36,633","0","175,716","0","0","0","340","0","0","0","2,092","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1989,12,"46,485","0","200,040","0","0","0","79","0","0","0","1,096","Biscayne NP","BISC","National Park","Southeast ","FL",1989,"589,957","0","2,903,704","0","0","0","3,027","0","0","0","42,296"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,1,"59,120","0","273,656","0","0","0","45","0","0","0","3,053","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,2,"52,818","0","226,728","0","0","0","151","0","0","0","1,137","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,3,"54,672","0","245,472","0","0","0","80","0","0","0","2,152","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,4,"49,205","0","205,004","0","0","0","112","0","0","0","570","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,5,"45,930","0","212,568","0","0","0","76","0","0","0","2,328","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,6,"43,176","0","195,408","0","0","0","116","0","0","0","1,776","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,7,"47,647","0","204,120","0","0","0","16","0","0","0","1,676","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,8,"43,951","0","191,784","0","0","0","28","0","0","0","388","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,9,"49,400","0","224,192","0","0","0","8","0","0","0","2,208","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,10,"45,381","0","293,748","0","0","0","12","0","0","0","9,340","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,11,"43,920","0","202,512","0","0","0","44","0","0","0","2,192","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1990,12,"38,156","0","174,848","0","0","0","112","0","0","0","1,740","Biscayne NP","BISC","National Park","Southeast ","FL",1990,"573,376","0","2,650,040","0","0","0","800","0","0","0","28,560"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,1,"40,727","0","174,632","0","0","0","180","0","0","0","752","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,2,"38,016","0","162,216","0","0","0","100","0","0","0","707","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,3,"44,630","0","189,716","0","0","0","80","0","0","0","809","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,4,"54,609","0","228,588","0","0","0","60","0","0","0","739","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,5,"48,719","0","208,880","0","0","0","148","0","0","0","948","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,6,"49,489","0","201,604","0","0","0","16","0","0","0","268","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,7,"41,968","0","175,684","0","0","0","40","0","0","0","568","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,8,"47,994","0","203,028","0","0","0","48","0","0","0","812","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,9,"36,990","0","160,056","0","0","0","40","0","0","0","900","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,10,"25,012","0","110,836","0","0","0","56","0","0","0","784","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,11,"26,657","0","110,828","0","0","0","40","0","0","0","288","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1991,12,"33,323","0","143,636","0","0","0","284","0","0","0","540","Biscayne NP","BISC","National Park","Southeast ","FL",1991,"488,134","0","2,069,704","0","0","0","1,092","0","0","0","8,115"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,1,"32,132","0","138,788","0","0","0","176","0","0","0","644","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,2,"33,063","0","143,520","0","0","0","236","0","0","0","667","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,3,"45,657","0","199,188","0","0","0","276","0","0","0","1,042","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,4,"36,686","0","164,252","0","0","0","272","0","0","0","1,122","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,5,"61,321","0","261,688","0","0","0","348","0","0","0","948","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,6,"38,124","0","152,808","0","0","0","0","0","0","0","24","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,7,"60,529","0","242,716","0","0","0","16","0","0","0","32","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,8,"0","0","0","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,9,"0","0","0","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,10,"0","0","0","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,11,"0","0","0","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1992,12,"0","0","0","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1992,"307,512","0","1,302,960","0","0","0","1,324","0","0","0","4,479"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,1,"1,836","0","5,508","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,2,"2,387","0","7,161","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,3,"2,861","0","8,583","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,4,"1,912","0","5,736","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,5,"2,138","0","6,414","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,6,"1,139","0","3,417","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,7,"1,683","0","5,049","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,8,"1,844","0","5,532","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,9,"974","0","2,922","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,10,"815","0","2,445","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
"Biscayne NP","BISC","National Park","Southeast ","FL",1993,11,"1,184","0","3,552","0","0","0","0","0","0","0","0","Biscayne NP","BISC","National Park","Southeast ","FL",1993,"19,950","0","59,850","0","0","0","0","0","0","0","0"
